gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1787690112,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS485640792,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Bauer-Hockley Road,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.029081,-95.83952,,,,,,,1/30/1993 0:00,30,1,1993,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS485640792,,,,CC_BY_4_0,,obsr110288,,,9/8/2022 9:46,,
1787480602,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS484349059,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"Jones Creek, vacant lot behind school",Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.966425,-95.46699,,,,,,,1/13/1991 0:00,13,1,1991,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS484349059,,,,CC_BY_4_0,,obsr110288,,,9/8/2022 9:48,,
1786920709,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS476979146,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Auburn CBC,Alabama,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.586018,-85.44952,,,,,,,12/19/1998 0:00,19,12,1998,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS476979146,,,,CC_BY_4_0,,obsr29674,,,9/8/2022 9:48,,
1785006260,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS467619890,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Turf Farm Pine Flats,Louisiana,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.432867,-89.96867,,,,,,,2/1/1981 0:00,1,2,1981,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS467619890,,,,CC_BY_4_0,,obsr17516,,,9/8/2022 9:21,,
1784758720,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS466632158,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,St. Tammany CBC--Covington NW,Louisiana,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.500261,-90.106064,,,,,,,12/28/1987 0:00,28,12,1987,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS466632158,,,,CC_BY_4_0,,obsr17516,,,9/8/2022 9:29,,
1784636280,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS465627341,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,St. Tammany CBC--Covington NW,Louisiana,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.500261,-90.106064,,,,,,,1/2/1986 0:00,2,1,1986,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS465627341,,,,CC_BY_4_0,,obsr17516,,,9/8/2022 9:00,,
1783502958,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS458651078,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Abita Sod Farm,Louisiana,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.436611,-89.97073,,,,,,,2/6/1983 0:00,6,2,1983,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS458651078,,,,CC_BY_4_0,,obsr831437,,,9/8/2022 9:26,,
1783494007,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS458780837,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Abita Springs sparrow fields,Louisiana,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.453188,-89.991806,,,,,,,2/2/1985 0:00,2,2,1985,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS458780837,,,,CC_BY_4_0,,obsr831437,,,9/8/2022 9:47,,
1777624204,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS447721642,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Brazoria NWR (UTC 108),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.059206,-95.27457,,,,,,,2/16/1991 0:00,16,2,1991,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS447721642,,,,CC_BY_4_0,,obsr239158,,,9/8/2022 9:28,,
1775536278,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS445479443,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,St. Marks NWR,Florida,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.078602,-84.15115,,,,,,,12/1/1974 0:00,1,12,1974,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS445479443,,,,CC_BY_4_0,,obsr437740,,,9/8/2022 9:28,,
1771242116,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS440751892,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Warren Prairie Natural Area (Drew Co.),Arkansas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.56441,-91.95213,,,,,,,2/1/1997 0:00,1,2,1997,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS440751892,,,,CC_BY_4_0,,obsr165052,,,9/8/2022 9:32,,
1771238052,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS440748774,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Warren Prairie Natural Area (Drew Co.),Arkansas,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.56441,-91.95213,,,,,,,2/26/1994 0:00,26,2,1994,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS440748774,,,,CC_BY_4_0,,obsr165052,,,9/8/2022 9:47,,
1771237775,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS440748776,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Rick Evans Grandview Prairie WMA,Arkansas,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.807823,-93.776726,,,,,,,2/15/1999 0:00,15,2,1999,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS440748776,,,,CC_BY_4_0,,obsr165052,,,9/8/2022 9:24,,
1771237760,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS440748775,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Warren Prairie Natural Area (Drew Co.),Arkansas,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,33.56441,-91.95213,,,,,,,1/27/1996 0:00,27,1,1996,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS440748775,,,,CC_BY_4_0,,obsr165052,,,9/8/2022 9:01,,
1761409928,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS430083889,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Auburn CBC,Alabama,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.586018,-85.44952,,,,,,,12/19/1998 0:00,19,12,1998,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS430083889,,,,CC_BY_4_0,,obsr143232,,,9/8/2022 9:17,,
1758849537,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS427064392,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,International Paper Co Land,Alabama,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.799728,-87.72304,,,,,,,1/12/1995 0:00,12,1,1995,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS427064392,,,,CC_BY_4_0,,obsr143232,,,9/8/2022 9:20,,
1756794908,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS424847636,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Baldwin County along coast,Alabama,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.275747,-87.584335,,,,,,,1/16/1998 0:00,16,1,1998,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS424847636,,,,CC_BY_4_0,,obsr143232,,,9/8/2022 9:49,,
1754795314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS422624347,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Fluker area,Louisiana,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.829433,-90.51091,,,,,,,2/22/1986 0:00,22,2,1986,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS422624347,,,,CC_BY_4_0,,obsr182152,,,9/8/2022 9:01,,
1747181034,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS414017761,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Shell Point Beach Park & Area,Florida,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.058825,-84.293724,,,,,,,11/13/1997 0:00,13,11,1997,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS414017761,,,,CC_BY_4_0,,obsr405629,,,9/8/2022 9:01,,
1723473976,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS385833198,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Paynes Prairie Preserve SP--La Chua Trail,Florida,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.606876,-82.30311,,,,,,,1/28/1997 0:00,28,1,1997,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS385833198,,,,CC_BY_4_0,,obsr189490,,,9/8/2022 9:11,,
1707713491,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS334387925,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Monaville,Texas,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.95082,-96.03884,,,,,,,2/11/1996 0:00,11,2,1996,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS334387925,,,,CC_BY_4_0,,obsr293781,,,9/8/2022 9:20,,
1707706629,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS332594020,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"FL Alachua Co., Gainesville",Florida,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.639723,-82.36313,,,,,,,2/12/1999 0:00,12,2,1999,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS332594020,,,,CC_BY_4_0,,obsr28523,,,9/8/2022 9:28,,
1453428425,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5115465,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,,Louisiana,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31.042831,-93.050248,29278,,,,,,2/6/1997 0:00,6,2,1997,10850807,10850807,HUMAN_OBSERVATION,iNaturalist,Observations,5115465,,Eric Keith,11/6/2018 1:40,CC_BY_NC_4_0,Eric Keith,Eric Keith,,,9/15/2022 2:09,StillImage,COORDINATE_ROUNDED
1411397651,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS410693766,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Abita Creek Flatwoods Preserve,Louisiana,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.50675,-89.96596,,,,,,,1/4/1984 0:00,4,1,1984,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS410693766,,,,CC_BY_4_0,,obsr17516,,,9/8/2022 9:01,,
1411053659,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS406274256,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Lake Ramsay Savannah WMA,Louisiana,PRESENT,20,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.524857,-90.16565,,,,,,,2/5/2000 0:00,5,2,2000,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS406274256,,,,CC_BY_4_0,,obsr567403,,,9/8/2022 9:46,,
1410656907,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS398748211,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Merritt Island National Wildlife Refuge,Florida,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,28.678173,-80.729485,,,,,,,11/1/1999 0:00,1,11,1999,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS398748211,,,,CC_BY_4_0,,obsr230170,,,9/8/2022 9:23,,
1410451721,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS395406065,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Lake Jackson,Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.050327,-95.47224,,,,,,,12/19/1977 0:00,19,12,1977,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS395406065,,,,CC_BY_4_0,,obsr428375,,,9/8/2022 9:20,,
1407951526,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS379437655,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,private farm,Georgia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.738173,-83.511566,,,,,,,11/18/2000 0:00,18,11,2000,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS379437655,,,,CC_BY_4_0,,obsr206872,,,9/8/2022 9:26,,
1407901699,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS379316905,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Saint Catherines Island (no public access),Georgia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,31.634953,-81.15369,,,,,,,12/18/1999 0:00,18,12,1999,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS379316905,,,,CC_BY_4_0,,obsr206872,,,9/8/2022 9:10,,
1407881393,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS378968836,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Abita Springs sparrow fields,Louisiana,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.453188,-89.991806,,,,,,,2/2/1985 0:00,2,2,1985,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS378968836,,,,CC_BY_4_0,,obsr182152,,,9/8/2022 9:00,,
1407677079,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS377454109,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,St. Marks NWR (please consider using a more precise location),Florida,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.151566,-84.14733,,,,,,,12/14/1997 0:00,14,12,1997,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS377454109,,,,CC_BY_4_0,,obsr206872,,,9/8/2022 9:24,,
1407665676,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS377459002,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,St. Marks NWR (please consider using a more precise location),Florida,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.151566,-84.14733,,,,,,,12/5/1992 0:00,5,12,1992,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS377459002,,,,CC_BY_4_0,,obsr206872,,,9/8/2022 9:24,,
1407613204,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS377487838,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,St. Marks NWR (please consider using a more precise location),Florida,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.151566,-84.14733,,,,,,,11/20/1993 0:00,20,11,1993,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS377487838,,,,CC_BY_4_0,,obsr206872,,,9/8/2022 9:21,,
1407549815,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS376434039,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,CR2234 - Liberty Co.,Texas,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.327879,-94.97715,,,,,,,1/16/1999 0:00,16,1,1999,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS376434039,,,,CC_BY_4_0,,obsr7604,,,9/8/2022 9:00,,
1407466355,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS376126374,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,High Island--Smith Oaks Sanctuary (UTC 052),Texas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,29.57368,-94.389854,,,,,,,12/27/2000 0:00,27,12,2000,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS376126374,,,,CC_BY_4_0,,obsr7604,,,9/8/2022 9:38,,
1405423805,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS364873286,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"LA: St. Tammany Par.; Mid-South Turf Farm, 4 mi. E Abita Springs",Louisiana,PRESENT,22,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.431803,-89.9655,,,,,,,2/14/1983 0:00,14,2,1983,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS364873286,,,,CC_BY_4_0,,obsr34033,,,9/8/2022 9:01,,
1405284269,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS364174956,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Gulf SP--Newberry Drive,Alabama,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.26469,-87.669914,,,,,,,2/1/1992 0:00,1,2,1992,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS364174956,,,,CC_BY_4_0,,obsr157963,,,9/8/2022 9:10,,
1405016696,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS363917221,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Lonoke Christmas Bird Count,Arkansas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,34.749,-91.8957,,,,,,,12/15/1974 0:00,15,12,1974,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS363917221,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 9:22,,
1405015034,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS363916942,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Mountain Home,Arkansas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.33537,-92.38516,,,,,,,12/30/1976 0:00,30,12,1976,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS363916942,,,,CC_BY_4_0,,obsr145479,,,9/8/2022 9:25,,
1400082758,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS356894550,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"LA: St. Tammany Par.; Mid-South Turf Farm, 4 mi. E Abita Springs",Louisiana,PRESENT,22,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.431803,-89.9655,,,,,,,2/14/1983 0:00,14,2,1983,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS356894550,,,,CC_BY_4_0,,obsr116124,,,9/8/2022 9:25,,
1399981103,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS356691452,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"LA: St. Tammany Par.; Mid-South Turf Farm, 4 mi. E Abita Springs",Louisiana,PRESENT,22,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.431803,-89.9655,,,,,,,2/14/1983 0:00,14,2,1983,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS356691452,,,,CC_BY_4_0,,obsr135617,,,9/8/2022 9:22,,
1399977111,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS356690723,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"LA: St. Tammany Par.; Mid-South Turf Farm, 4 mi. E Abita Springs",Louisiana,PRESENT,22,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.431803,-89.9655,,,,,,,2/14/1983 0:00,14,2,1983,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS356690723,,,,CC_BY_4_0,,obsr30312,,,9/8/2022 8:59,,
1399880791,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS356759134,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,"LA: St. Tammany Par.; Mid-South Turf Farm, 4 mi. E Abita Springs",Louisiana,PRESENT,22,e2e717bf-551a-4917-bdc9-4fa0f342c530,30.431803,-89.9655,,,,,,,2/14/1983 0:00,14,2,1983,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS356759134,,,,CC_BY_4_0,,obsr222466,,,9/8/2022 9:27,,
1395513740,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS351607620,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx,Centronyx henslowii,,SPECIES,"Centronyx henslowii (Audubon, 1829)",Centronyx henslowii,,US,Southwest Prong Flatwoods Natural Area,North Carolina,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,34.89765,-76.94467,,,,,,,2/23/1999 0:00,23,2,1999,10850807,10850807,HUMAN_OBSERVATION,CLO,EBIRD,OBS351607620,,,,CC_BY_4_0,,obsr404973,,,9/8/2022 9:10,,
